Time_created,Tweet,Processed_Tweets,Tweets_Adjectives,Tweets_Sentiments
2022-01-23 23:59:01+00:00,b'RT @ibcig: Recent updates by @bloktopia \n\n\xf0\x9f\x94\xb7 $BPAD token is set to launch on 28th Jan 2022 on https://t.co/13liUCgLbn \n\n\xf0\x9f\x94\xb7 Existing $Blok hol\xe2\x80\xa6',recent token set launch existing,recent,recent token set launch existing
2022-01-23 23:59:01+00:00,b'RT @BeezSLS: Youtube video uploaded with the new setup \n\nBeez - I Sold My Bored Ape (BAYC) NFT for 170K (Tips and Lessons Learned)\nWatch an\xe2\x80\xa6',video new setup sold bored ape tips lessons learned,video new,video new setup sold bored ape tip lesson learned
2022-01-23 23:59:01+00:00,b'RT @thewhitelistio: How about that game!!? Is your team still fighting for a chance at Super Bowl LVI? \n\nWe might be able to help YOU get t\xe2\x80\xa6',game team still fighting chance super bowl might able help get,super able,game team still fighting chance super bowl might able help get
2022-01-23 23:59:01+00:00,"b'RT @notXANA_: @oxywashere Personally My Soho is also my baby, my first Cardano NFT! https://t.co/uiQM94DrLZ'",personally also baby first,,personally also baby first
2022-01-23 23:59:01+00:00,"b'I\'ve just created ""The Inlet"" collectible! https://t.co/H06sUdHMOz #rarible #ethereum #nonfungible #digitalasset #nft via @rarible'",created `` inlet '' collectible via,inlet collectible,created `` inlet `` collectible via
2022-01-23 23:59:01+00:00,"b'RT @SynergyLandGame: \xf0\x9f\x94\xa5The SYNERGIANS #NFT Sale\xf0\x9f\x94\xa5\n\nThe long wait \xe2\x8f\xb0 has come to an end, we are excited to announce our launch date for the fir\xe2\x80\xa6'",long wait come end excited announce launch date,come,long wait come end excited announce launch date
2022-01-23 23:59:01+00:00,b'RT @Cybernitesnft: Cybernite Number 23 \xf0\x9f\x8f\x80 Who is going to mint this beauty? #cybernites #nft https://t.co/5c5qv2TpKl',number going mint beauty,mint,number going mint beauty
2022-01-23 23:59:01+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:59:01+00:00,"b'RT @ftm_apepixel: So far, we have chosen 3 farms (Projects) where we will allocate our money after the NFT Sale.\n\n@Spirit_Swap\n  (Spirit-FT\xe2\x80\xa6'",far chosen farms projects allocate money,farms,far chosen farm project allocate money
2022-01-23 23:59:01+00:00,"b'RT @RaritySniperNFT: Winners, winners! \xf0\x9f\x8f\x86\n\nCongratulations:\n@LuckyPyerr @deliutbarbut\n@ScubaStebe @davidw0ng_eth\n@Vedran29758139 @kozukioden\xe2\x80\xa6'",winners winners,,winner winner
2022-01-23 23:59:01+00:00,"b""RT @BobVannStarr: Here is another #NFT i'm working on for a much larger NFT project i'm currently designing. I'm not ready to give the full\xe2\x80\xa6""",'' another working much larger project currently designing ready give '',much ready,'' another working much larger project currently designing ready give ``
2022-01-23 23:59:01+00:00,b'@NFTGalIery @Ballerbearsnft Baller Bears NFT \n\xf0\x9f\x90\xbb\xf0\x9f\x8d\xaf Stake your bears to earn 10 honey tokens (per bear) every day.\n#ballerbears #ballerbearsnft https://t.co/1LDdSrjB68',bears stake bears earn honey tokens per bear every,,bear stake bear earn honey token per bear every
2022-01-23 23:59:01+00:00,b'@nxrthy @RobertoSosaMx Done!!',done,,done
2022-01-23 23:59:01+00:00,b'RT @Marukai07: #NFTGiveaway \n\nGiving away this Xmas Little One by @metazooxyz\n@decentraland #Wearables #NFT to one of you who follows these\xe2\x80\xa6',away little one one follows,little,away little one one follows
2022-01-23 23:59:01+00:00,"b""@wrvvndi I know the feeling. Faking 'till I make it \xf0\x9f\xa5\xb2\xf0\x9f\x8e\xad""",'' know feeling 'till make '',,'' know feeling 'till make ``
2022-01-23 23:59:01+00:00,"b""RT @ZukiNFT: In celebration of our Roadmap, pre-sale, and reveal we're giving away 3 free NFTs and 3 whitelist!\nHow to enter \xe2\xac\x87\xef\xb8\x8f\n\n1. Follow\xe2\x80\xa6""",'' celebration reveal giving away free enter '',free,'' celebration reveal giving away free enter ``
2022-01-23 23:59:01+00:00,b'Must be something in the water - Lejopan\xe2\x80\x99s #SpikySpaceFish getting caught today! \n\nLet\xe2\x80\x99s see yours here \xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n@SSF_NFT #NFT #rams https://t.co/tC1v99NcMw',something water getting caught today see,,something water getting caught today see
2022-01-23 23:59:00+00:00,b'RT @koolk123456: \xf0\x9f\x8e\x81\xf0\x9f\x8e\x81GIVEAWAY\xf0\x9f\x8e\x81\xf0\x9f\x8e\x81\n\n\xf0\x9f\x93\x8cProject - @BlueChipLottery\n\nPrizes:\n\xf0\x9f\x8f\x861X - NFT\n\xf0\x9f\x8f\x861 SOL ($100)\n\xf0\x9f\x8f\x863X - Solhub Discord invs\n\nTo enter:\n1\xe2\x83\xa3Follow -\xe2\x80\xa6',discord enter,,discord enter
2022-01-23 23:59:00+00:00,"b""RT @PotOfGoldCoin: Over 5,000+ Discord Members in 24 hours, let's celebrate. \xf0\x9f\x8e\x89 \n\nLet's give away 10X 1,000,000 $POG Tokens.\xf0\x9f\x92\xb0 \n\nTo Enter:\n\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6""",'' discord members hours let celebrate give away enter '',,'' discord member hour let celebrate give away enter ``
2022-01-23 23:59:00+00:00,b'RT @crypto__martin: \xf0\x9f\x92\xa5Just acquired an #AstroBeast\xf0\x9f\x92\xa5                                   \n\n\xe2\x9c\xa8So excited to be part of this \xf0\x9f\x86\x95 Community\xe2\x9c\xa8\n\n\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5The\xe2\x80\xa6',acquired excited part,excited,acquired excited part
2022-01-23 23:59:00+00:00,"b'RT @Tronmining2: As promised, I\xe2\x80\x99ll give $2.900 ( #USDC or $ETH) to a random person who follows me and retweets \xe2\x9d\xa4\xef\xb8\x8fthis Winner must be follow\xe2\x80\xa6'",promised give random person follows winner must,give,promised give random person follows winner must
2022-01-23 23:59:00+00:00,b'RT @DynamoSuperX: NFT restaurants are a thing now. https://t.co/RkqB6ryeqY',restaurants thing,,restaurant thing
2022-01-23 23:59:00+00:00,b'RT @CryptonftCoin: \xf0\x9f\x8e\x81#NFTGiveawayParty\xf0\x9f\x8e\x81\n5.6 $ETH = 80X 0.07 $ETH #NFTs  \n \n$13000 #eth IN #NFT Value \n\n1 \xf0\x9f\x8d\x80 WINNER\xe2\x80\xa6',value,,value
2022-01-23 23:59:00+00:00,"b'\xf0\x9f\x93\xa2\xf0\x9f\x93\xa2 2/ Upcoming  # NFT Drops Today \xf0\x9f\x93\xa2\xf0\x9f\x93\xa2 \n\n\xf0\x9f\x92\x8e@bulbbers BULBBERS\n\xe2\x8f\xb0Mint Date(UTC): Jan. 24, 2022 22:00:00\n\xf0\x9f\x94\x97Link: https://t.co/hm7WNHzjtD'",upcoming drops today date,,upcoming drop today date
2022-01-23 23:59:00+00:00,b'Hard vineyard worker #259 Sarah is the 7th rarest Wine Buddies #NFT in the collection. She does it in style while wearing a red bowtie. Get her to be eligible for wine giveaways.\nhttps://t.co/1EFWy4ohsR \n#winenft #wine #animation #sarah #vineyard #winebuddies #nfts #NFTCollection',vineyard worker wine buddies collection style wearing red get eligible wine wine animation vineyard,red eligible wine,vineyard worker wine buddy collection style wearing red get eligible wine wine animation vineyard
2022-01-23 23:59:00+00:00,"b'RT @Bang_Garr: || 150 USD || 2,1 JUTA IDR || \n|| one winner || Garangan 01 ||\n\nRetweet, follow me and\n\nFollow: @Block_Monsters\n\nWinner will\xe2\x80\xa6'",one winner follow,,one winner follow
2022-01-23 23:59:00+00:00,b'RT @PamelaFoxNFT: \xf0\x9f\x90\x85#SAVETIGER A project to help endangered tigers\n15% of mint proceedings as well will be donated to foundations that help\xe2\x80\xa6',project help endangered mint proceedings well donated foundations,,project help endangered mint proceeding well donated foundation
2022-01-23 23:59:00+00:00,"b""PVE meta is back and it's great to new mechanics instead of a complete wolf game copy. @YetiTownNFT looks good, nice art is also a bonus""",'' back great new mechanics instead complete wolf game copy looks good nice art also bonus '',great new complete good nice,'' back great new mechanic instead complete wolf game copy look good nice art also bonus ``
2022-01-23 23:59:00+00:00,b'RT @DancingDeerNFT: \xf0\x9f\x92\x8eMEGA #NFTGiveaway\xf0\x9f\x92\x8e\n\n1x @BallHypeClub\xf0\x9f\x90\xb5 \n1x @HHMC2021\xf0\x9f\x8f\x8d\xef\xb8\x8f\n1x @DefiDucksNFT\xf0\x9f\xa6\x86\n1x @GMSCNFT\xf0\x9f\xa6\xa7\n1x @UnforgottenKaii\xf0\x9f\x91\xa6\n1x @Little_G\xe2\x80\xa6',,,
2022-01-23 23:59:00+00:00,b'@jf_nft @RengokuLegends truly breath taking art + depth and dimensions to the music. Should check it out!!! https://t.co/q1Z9I5VnTz',truly breath taking art depth dimensions music check,art,truly breath taking art depth dimension music check
2022-01-23 23:59:00+00:00,"b'\xf0\x9f\x93\xa2\xf0\x9f\x93\xa2 1/ Upcoming  # NFT Drops Today \xf0\x9f\x93\xa2\xf0\x9f\x93\xa2 \n\n\xf0\x9f\x92\x8e@METAMINERSNFT METAMINERS\n\xe2\x8f\xb0Mint Date(UTC): Jan. 24, 2022 00:00:00\n\xf0\x9f\x94\x97Link: https://t.co/SuZJtnWBDR\n\n\xf0\x9f\x92\x8e@MrMisang Ghosts Project\n\xe2\x8f\xb0Mint Date(UTC): Jan. 24, 2022 00:00:00\n\xf0\x9f\x94\x97Link: https://t.co/qkUGrEITnW'",upcoming drops today date ghosts date,,upcoming drop today date ghost date
2022-01-23 23:59:00+00:00,b'RT @Dunkel_Art_NFT: \xf0\x9f\x9a\xa8 Spoiler alert \xf0\x9f\x9a\xa8\n\nNext drop is coming... https://t.co/CbC8ysHbc8',alert drop coming,alert,alert drop coming
2022-01-23 23:59:00+00:00,"b'RT @Uncle_Joe_33: Joining Twitter and buying NFTs may have been the best decision I\xe2\x80\x99ve ever made in my life \n\nIdk how, but I will somehow g\xe2\x80\xa6'",joining buying may best decision ever made life somehow,,joining buying may best decision ever made life somehow
2022-01-23 23:59:00+00:00,"b""\xe2\x8f\xb0 12 hours left to submit your #Lore stories for McCullum's \xf0\x9f\x93\x96Encryptopedia! \n\n\xf0\x9f\x93\x8dFollow this week's letter theme and submit your stories by \xf0\x9f\x91\x89Monday 11:59 UTC.\n\n\xf0\x9f\x8d\x80Good luck, dudes!\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\xf0\x9f\x91\x87\xf0\x9f\x8f\xbf\nhttps://t.co/xXO793dcDT\n\n#submit #win #NFT #prizes https://t.co/BmrFnQp2V3""",'' hours left submit lore stories week letter theme submit stories luck win prizes,win,'' hour left submit lore story week letter theme submit story luck win prize
2022-01-23 23:59:00+00:00,b'RT @Alexis_NFT: Its time for another Giveaway \xf0\x9f\x8e\x89\n\nWant to win a free Cyber GodJira Genesis NFT airdrop\n\nFollow @Alexis_NFT and @CryptoMafia4\xe2\x80\xa6',time another giveaway win free genesis,free,time another giveaway win free genesis
2022-01-23 23:59:00+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:59:00+00:00,b'RT @bigger: Whitelisting 10 people wanting to be part of Super Apes! Almost 20k on Discord! \xf0\x9f\xa6\x8d\xf0\x9f\x9a\x80\n\nTo enter \xf0\x9f\x91\x87 \n- Like &amp; RT\n- Follow me &amp; @Supe\xe2\x80\xa6',people wanting part super almost discord enter like amp follow amp,discord,people wanting part super almost discord enter like amp follow amp
2022-01-23 23:58:59+00:00,b'RT @resmiyunusemre: \xf0\x9f\x90\xb7PIGGY BANKERS NFT GIVEAWAY\r\r\xf0\x9f\x8e\x81 1 LEGENDARY NFT + 50 WL\r\rTo enter:\r1\xef\xb8\x8f\xe2\x83\xa3 Follow @piggybankersNFT \r2\xef\xb8\x8f\xe2\x83\xa3 Like and Retweet\r3\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',bankers legendary enter follow like,legendary,banker legendary enter follow like
2022-01-23 23:58:59+00:00,"b'RT @BunnyGirlNFT: \xf0\x9f\x9a\x80@Bunnygirlnft excited to announce launch Round 2 #Airdrops and #Giveaways \n\xf0\x9f\x92\xb0 Value: $ 500,000 Bunny Box NFT Girls\n\xf0\x9f\xa5\x87 Diam\xe2\x80\xa6'",excited announce launch round airdrops giveaways value box,excited,excited announce launch round airdrop giveaway value box
2022-01-23 23:58:59+00:00,b'RT @SuvuxDL: The next #NFT project I am getting in is @arabmetaNFT. \n1\xef\xb8\x8f\xe2\x83\xa3PRESALE SOLD OUT \n2\xef\xb8\x8f\xe2\x83\xa3 Tyga joined them \n3\xef\xb8\x8f\xe2\x83\xa3 They are fully transpar\xe2\x80\xa6',next project getting sold joined fully,next,next project getting sold joined fully
2022-01-23 23:58:59+00:00,"b'RT @iamchillpill: We hit 30k+ members on discord in ONE DAY! As a thank you, we\xe2\x80\x99re going to give 30 WL spots away on THIS tweet! \xf0\x9f\xa5\xb3\n\nTo ente\xe2\x80\xa6'",hit members discord one day thank going give spots away,hit give,hit member discord one day thank going give spot away
2022-01-23 23:58:59+00:00,b'@alamin_ys Happy New Year\xc2\xa0\nFine Art in musical Form !\xc2\xa0\nSupport Art !\xc2\xa0\nMusic Releases :\xc2\xa0\nhttps://t.co/M1bz6P32au\n\nhttps://t.co/9qIq6AdRjB\xc2\xa0\n\nYouTube :\xc2\xa0\nhttps://t.co/sbbTjeZG5O\n\nNFT :\xc2\xa0https://t.co/KKQC5Tv7hr',happy new art musical form art releases,happy new musical,happy new art musical form art release
2022-01-23 23:58:59+00:00,b'RT @NFTSkys: \xf0\x9f\x91\x87Free NFT Airdrop! \xf0\x9f\x94\x94\n\nRT + like + follow.\n\n$ETH addresses below! https://t.co/DMU1uJIThz',like addresses,,like address
2022-01-23 23:58:59+00:00,b'@drip_drop_nft The Fool from Tarot Cards \nOn @withFND \n0.35 $ETH https://t.co/eW8C517uWc',fool cards,,fool card
2022-01-23 23:58:59+00:00,b'$HERM\xc3\x88S is about listing in #Binance\nTime To add and Buy More $HERM\xc3\x88S\n\n\xf0\x9f\x92\x8e Look at this\n\xf0\x9f\x91\x87\n\xf0\x9f\x91\x87\n0x000002da8ef04d9f728712a6eba881a089199b87\n\n$people $lit $bake $rsr $kava $dia $dar $dydx $quartz $reef $eth $elon $ufo $imx $idex $shinja $shib $sol $doe $flux $jewel #Metaverse #NFT',listing add buy look people lit bake kava quartz flux jewel,buy,listing add buy look people lit bake kava quartz flux jewel
2022-01-23 23:58:59+00:00,b'RT @AlgoFrenchies: I wonder if the @silviomicali Frenchie will break the @DonaldJTrumpJr Frenchie ATH sale of 350A\xf0\x9f\x99\x8a\xf0\x9f\x90\xbe\xf0\x9f\x92\x9e\n\n#algorand $algo #alg\xe2\x80\xa6',wonder break sale,,wonder break sale
2022-01-23 23:58:59+00:00,"b""Meet Debbie! She's recently turned single and ready to mingle!\xf0\x9f\x92\x8b\xf0\x9f\x92\x98\n\nShe's looking for a hot ape in her life! Please submit your best Ape NFT in the comments! Debbie will pick her favorite Ape \xf0\x9f\x98\x9d\xf0\x9f\x92\x91\n\nTHE WINNER WILL RECEIVE DEBBIE IN HIS WALLET IN 1 WEEK \xf0\x9f\x8e\x89\n\nhttps://t.co/hYlfCd3uHC https://t.co/9RU0McNqmt""",'' meet recently turned single ready mingle looking hot ape life please submit best ape comments pick favorite ape winner receive wallet week,single ready hot favorite receive,'' meet recently turned single ready mingle looking hot ape life please submit best ape comment pick favorite ape winner receive wallet week
2022-01-23 23:58:59+00:00,b'RT @cnft_giver: Giveaway Alert\xf0\x9f\x9a\xa8\nNew Whale In Town \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7is giving away a CLAY x GoodCharlotte\n\nRules:\n\xe2\x9c\x85Retweet &amp; Like\n\xe2\x9c\x85Follow: @JinxyCNFT &amp; @cn\xe2\x80\xa6',giveaway town giving away clay amp amp,,giveaway town giving away clay amp amp
2022-01-23 23:58:59+00:00,b'RT @WildGoatGangNFT: \xe2\x9c\x8f\xef\xb8\x8f\xf0\x9f\x90\x90 GOAT UNIVERSITY \xf0\x9f\x90\x90 \xe2\x9c\x8f\xef\xb8\x8f \n\n@fugaa is giving a masterclass to all the GOATs about the fundamentals of NFT Marketing! \xf0\x9f\x93\x88\xe2\x80\xa6',goat university giving fundamentals marketing,,goat university giving fundamental marketing
2022-01-23 23:58:59+00:00,"b""RT @Abell1656_NFT: GN frens! Another eventful day comes to it's end and I hope you had as much fun as I had!\n\nDon't miss to check my latest\xe2\x80\xa6""",'' another day comes end hope much fun miss check '',much,'' another day come end hope much fun miss check ``
2022-01-23 23:58:59+00:00,b'RT @NFDoges: The Non-Fungible Doges token airdrop form is ready \xf0\x9f\x98\x87.\n\nCompagin will start as soon as possible \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89.\n\n#Crypto #bitcoin #dogecoi\xe2\x80\xa6',token form ready start soon possible,token ready possible,token form ready start soon possible
2022-01-23 23:58:59+00:00,"b'RT @paschamo: "" Personality has power to uplift, power to depress, power to curse, and power to bless. ""\n.\nLarge acrylic painting on canvas\xe2\x80\xa6'",`` personality power uplift power depress power curse power bless `` acrylic painting,uplift acrylic,`` personality power uplift power depress power curse power bless `` acrylic painting
2022-01-23 23:58:59+00:00,b'RT @PlaIism: I\xe2\x80\x99ve partnered with @PuffyPawsPack to giveaway 10 #Whitelist spots\xf0\x9f\x94\xa5 These #NFTs are absolutely amazing\xf0\x9f\x8e\x89 Check them out\xe2\x80\xbc\xef\xb8\x8f\n\nTo e\xe2\x80\xa6',partnered giveaway absolutely check,,partnered giveaway absolutely check
2022-01-23 23:58:59+00:00,"b'RT @spankzilla85: I\xe2\x80\x99ve gotten word from @GormaruIsland that @Babygodzilla66 is stealing my artwork, as well as other kaiju artists\xe2\x80\x99 work, t\xe2\x80\xa6'",gotten word stealing well work,gotten,gotten word stealing well work
2022-01-23 23:58:58+00:00,b'@techfolk_nft @MacDreidel Let\xe2\x80\x99s FOLKING Go https://t.co/vHF8m0ekJ0',go,,go
2022-01-23 23:58:58+00:00,"b'Our first give away, run it up for me Indies! #NFT #OpenSeaNFT https://t.co/ia5M6uqAVY'",first give away run,,first give away run
2022-01-23 23:58:58+00:00,b'RT @LoveMonsterNFT: Let it be known Love Monster is \xe2\x80\x9cMore than just a .jpeg\xe2\x80\x9d \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x94\xa5 \n\nWin 100 #XRP\n\n\xe2\x98\x91\xef\xb8\x8f RT &amp; Like\n\xe2\x98\x91\xef\xb8\x8f Tag 2 Friends\n\nLe\xe2\x80\xa6',let known love monster amp tag,,let known love monster amp tag
2022-01-23 23:58:58+00:00,b'RT @SpaceFrens_NFT: First 5000 to Retweet and Follow get a Whitelist chance. \n\nTag a fren (For bonus Entry)\n\n#nft #nftart #NFTGiveaway  #NF\xe2\x80\xa6',first follow get chance bonus entry,follow,first follow get chance bonus entry
2022-01-23 23:58:58+00:00,"b'@catsaysnyaa we are putting together an NFT project to bring together and fund patriots within the freedom movement, can we get your feedback?\n\n#MAGA\n#PatriotsUnite\n#EmptyShelvesBiden\n#Freedom\n#CrimesAgainstHumanity https://t.co/D4WtRbWyHo'",putting together project bring together fund patriots within freedom movement get feedback,,putting together project bring together fund patriot within freedom movement get feedback
2022-01-23 23:58:58+00:00,b'SOL for hodling a croc! @cryptocrocclub - how sick is that? https://t.co/PBpuLsoauo - join us and go get yourself a croc while its still cheap! \xf0\x9f\x98\xb1\xf0\x9f\x90\x8a https://t.co/EbQfPPBCAK',sick join us go get still cheap,sick cheap,sick join u go get still cheap
2022-01-23 23:58:58+00:00,b'RT @CloudedLogic: Out for 2.5 hours and topped the NFT market. \n\nNot bad #BTCFlower \xf0\x9f\x8c\xbc family \n\n@dfinity @EntrepotApp @thisisludotwee1 @cryp\xe2\x80\xa6',hours topped market bad family,bad,hour topped market bad family
2022-01-23 23:58:58+00:00,b'Yessir \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x98\x80#trillionairethugs #nft #crypto https://t.co/CMLAkF8zqN',,,
